,SalePrice,GrLivArea,SalePrice,Line,SubSquared,GrLivArea2,SalePrice,Line,SubSquared,OverallQual,OverallCond,YrSold,LotArea,YearBuilt,YearRemodAdd,GarageArea,GarageCars,Fireplaces,1-STD,2-STD,3-STD,,
170,128500,1382,128500,166622.66,1453337205,37.17526059,128500,170336.3115,1750276961,5,6,2007,12358,1941,1950,660,2,0,FALSE,FALSE,FALSE,,
171,215000,1656,215000,195976.28,361901922.6,40.6939799,215000,201008.284,195768117.1,6,5,2010,31770,1960,1960,528,2,2,FALSE,FALSE,FALSE,,
172,239000,1767,239000,207867.71,969219480.6,42.03569911,239000,212703.782,691491079.2,7,7,2006,5306,1987,1987,504,2,1,FALSE,FALSE,FALSE,,
173,163000,1362,163000,164480.06,2190577.604,36.90528417,163000,167982.9811,24830100.57,6,5,2008,10197,1961,1961,504,2,1,FALSE,FALSE,FALSE,,
174,184000,1651,184000,195440.63,130888014.8,40.63249931,184000,200472.37,271338972.3,6,5,2008,12416,1986,1986,616,2,1,FALSE,FALSE,FALSE,,
175,243000,2158,243000,249755.54,45637320.69,46.4542786,243000,251219.6557,67562739.45,6,7,2007,12615,1950,2001,576,2,1,FALSE,FALSE,FALSE,,
176,211000,2060,211000,239256.8,798446746.2,45.38722287,211000,241918.3443,955944016,6,5,2007,10029,1988,1989,521,2,1,FALSE,FALSE,FALSE,,
177,172500,1920,172500,224258.6,2678952674,43.8178046,172500,228238.0391,3106729007,5,5,2006,13650,1958,1958,451,2,1,FALSE,FALSE,FALSE,,
178,501837,2234,501837,257897.42,59506518691,47.26520919,501837,258288.3755,59315932502,9,5,2009,17423,2008,2009,1166,3,1,TRUE,TRUE,TRUE,,
179,100000,968,100000,122270.84,495990314.3,31.11269837,100000,117490.1692,305906017.6,5,6,2007,8520,1923,2006,480,2,0,FALSE,FALSE,FALSE,,
180,177000,1525,177000,181942.25,24425835.06,39.05124838,177000,186688.9219,93875207.09,6,5,2007,2117,2000,2000,440,2,1,FALSE,FALSE,FALSE,,
181,200100,1802,200100,211617.26,132647277.9,42.44997055,200100,216314.9033,262923089.7,7,6,2006,7588,1920,1950,216,1,1,TRUE,FALSE,FALSE,,
182,120000,1340,120000,162123.2,1774363978,36.60601044,120000,165374.2718,2058824538,5,6,2007,9060,1957,2006,252,1,1,TRUE,FALSE,FALSE,,
183,200000,2082,200000,241613.66,1731696699,45.62893819,200000,244025.3284,1938229539,7,5,2008,11426,2003,2003,484,2,0,FALSE,FALSE,FALSE,,
184,127000,1252,127000,152695.76,660272082,35.38361203,127000,154718.8693,768335715.7,5,8,2006,7438,1908,1991,576,2,0,FALSE,FALSE,FALSE,,
185,475000,3608,475000,405094.04,4886843244,60.06662967,475000,369875.7975,11051097948,10,9,2006,22950,1892,1993,840,3,2,TRUE,FALSE,FALSE,,
186,173000,1217,173000,148946.21,578584813.4,34.88552709,173000,150377.1625,511792776.8,7,5,2009,9947,1990,1991,497,2,0,FALSE,FALSE,FALSE,,
187,135000,1656,135000,195976.28,3718106723,40.6939799,135000,201008.284,4357093554,5,7,2009,10410,1916,1987,180,1,0,TRUE,FALSE,FALSE,,
188,153337,1224,153337,149696.12,13256007.17,34.98571137,153337,151250.4489,4353695.652,5,5,2009,7018,1979,1979,528,2,2,FALSE,FALSE,FALSE,,
189,286000,1593,286000,189227.09,9364996110,39.91240409,286000,194195.4439,8428076512,8,5,2008,4923,2001,2002,682,2,1,FALSE,FALSE,FALSE,,
190,315000,2727,315000,310712.51,18382570.5,52.22068556,315000,301484.2719,182674907.2,8,8,2007,10570,1932,1994,440,2,2,FALSE,FALSE,FALSE,,
191,184000,1479,184000,177014.27,48800423.63,38.45776905,184000,181515.6812,6171839.797,7,9,2007,7472,1972,2004,484,2,0,FALSE,FALSE,FALSE,,
192,192000,1431,192000,171872.03,405135176.3,37.82856064,192000,176030.9974,255009044.8,7,5,2009,9017,1999,1999,666,2,0,FALSE,FALSE,FALSE,,
193,130000,1709,130000,201654.17,5134320078,41.34005322,130000,206639.9759,5873685903,7,5,2006,2522,2004,2004,380,2,0,FALSE,FALSE,FALSE,,
194,127000,864,127000,111129.32,251878483.7,29.39387691,127000,102507.5463,599880289.3,5,7,2008,7180,1972,1972,352,1,0,FALSE,FALSE,FALSE,,
195,148500,1456,148500,174550.28,678617088.1,38.15756806,148500,178898.8892,924092466.8,6,6,2009,2280,1976,1976,440,2,1,FALSE,FALSE,FALSE,,
196,311872,1726,311872,203475.38,11749827227,41.54515616,311872,208427.8172,10700698960,7,5,2007,9416,2007,2007,786,3,1,TRUE,FALSE,FALSE,,
197,235000,3112,235000,351957.56,13679070841,55.78530272,235000,332556.3268,9517236896,8,4,2006,25419,1918,1990,795,2,1,TRUE,FALSE,FALSE,,
198,104000,2229,104000,257361.77,23519832498,47.21228654,104000,257827.0593,23662764167,6,6,2009,5520,1912,1950,0,0,0,TRUE,TRUE,FALSE,,
199,274900,1713,274900,202082.69,5302360636,41.38840417,274900,207061.4415,4602070020,8,5,2009,9591,2004,2005,856,3,1,TRUE,FALSE,FALSE,,
200,140000,1121,140000,138661.73,1790966.593,33.48133809,140000,138137.1278,3470292.743,4,5,2010,8546,2003,2004,440,2,0,FALSE,FALSE,FALSE,,
201,171500,1279,171500,155588.27,253183151.6,35.76310948,171500,158026.8728,181525157.8,6,6,2008,10125,1977,1977,473,2,2,FALSE,FALSE,FALSE,,
202,112000,1310,112000,158909.3,2200482426,36.19392214,112000,161782.1805,2478265498,6,6,2006,7000,1924,1950,398,1,0,FALSE,FALSE,FALSE,,
203,149000,848,149000,109415.24,1566953224,29.12043956,149000,100124.0475,2388858730,6,5,2008,4438,2004,2004,420,2,1,FALSE,FALSE,FALSE,,
204,110000,1284,110000,156123.92,2127415996,35.83294573,110000,158635.6214,2365423667,5,7,2009,3500,1947,1950,240,1,0,TRUE,FALSE,FALSE,,
205,180500,1442,180500,173050.46,55495646.21,37.97367509,180500,177295.931,10266057.88,7,5,2009,11851,1990,1990,500,2,0,FALSE,FALSE,FALSE,,
206,143900,1696,143900,200261.48,3176616428,41.18252056,143900,205266.7953,3765883559,5,5,2007,13673,1962,1962,349,1,1,FALSE,FALSE,FALSE,,
207,141000,1100,141000,136412,21049744,33.1662479,141000,135390.5497,31465932.38,4,5,2008,12493,1960,1960,312,1,1,FALSE,FALSE,FALSE,,
208,277000,2062,277000,239471.06,1408421338,45.40925016,277000,242110.3518,1217287553,7,5,2007,14364,1988,1989,454,2,1,FALSE,FALSE,FALSE,,
209,145000,1092,145000,135554.96,89208780.6,33.04542328,145000,134337.3457,113692197.2,6,7,2008,8250,1964,1964,504,2,0,FALSE,FALSE,FALSE,,
210,98000,864,98000,111129.32,172379043.7,29.39387691,98000,102507.5463,20317973.45,5,6,2008,5604,1925,1950,0,0,0,TRUE,TRUE,FALSE,,
211,186000,1212,186000,148410.56,1412966000,34.81379037,186000,149751.8479,1313928530,6,5,2010,10420,2009,2009,460,2,0,FALSE,FALSE,FALSE,,
212,252678,1852,252678,216973.76,1274792754,43.03486958,252678,221413.3512,977478265.9,7,5,2009,8640,2009,2009,644,2,1,FALSE,FALSE,FALSE,,
213,156000,990,156000,124627.7,984221207.3,31.46426545,156000,120554.709,1256368652,5,5,2006,13568,1995,1995,576,2,0,FALSE,FALSE,FALSE,,
214,161750,1392,161750,167693.96,35330660.48,37.30951621,161750,171506.5909,95191066.38,6,7,2010,10900,1977,1977,299,1,0,FALSE,FALSE,FALSE,,
215,134450,1236,134450,150981.68,273296443.6,35.15679166,134450,152741.7216,334587077.8,5,6,2006,10011,1957,1996,447,1,1,FALSE,FALSE,FALSE,,
216,210000,1436,210000,172407.68,1413182523,37.89459064,210000,176606.5677,1115121320,7,5,2008,8450,2004,2004,484,2,0,FALSE,FALSE,FALSE,,
217,107000,1328,107000,160837.64,2898491481,36.44173432,107000,163942.3097,3242426633,4,4,2006,9906,1925,1950,210,1,0,TRUE,FALSE,FALSE,,
218,311500,1954,311500,227901.02,6988789457,44.20407221,311500,231605.0566,6383201974,7,9,2008,15660,1939,2006,431,2,2,FALSE,FALSE,FALSE,,
219,167240,1248,167240,152267.24,224183542,35.32704347,167240,154225.7725,169370118,7,5,2006,3010,2005,2006,438,2,0,FALSE,FALSE,FALSE,,
220,204900,1498,204900,179049.74,668235942.1,38.70400496,204900,183662.0704,451049651.9,7,5,2006,8990,2006,2006,675,2,0,FALSE,FALSE,FALSE,,
221,200000,2267,200000,261432.71,3773977858,47.61302343,200000,261320.2026,3760167250,6,5,2009,8068,2002,2002,390,2,1,FALSE,FALSE,FALSE,,
222,179900,1552,179900,184834.76,24351856.26,39.39543121,179900,189689.0947,95826375.96,6,6,2006,11475,1975,1975,434,2,1,FALSE,FALSE,FALSE,,
223,97000,864,97000,111129.32,199637683.7,29.39387691,97000,102507.5463,30333066.01,4,6,2009,10500,1971,1971,576,2,0,FALSE,FALSE,FALSE,,
224,386250,2392,386250,274823.96,12415762390,48.90807704,386250,272608.926,12914293708,10,5,2009,13472,2003,2003,968,3,1,TRUE,TRUE,FALSE,,
225,112000,1302,112000,158052.26,2120810651,36.08323711,112000,160817.3612,2383134755,5,5,2009,1680,1971,1971,280,1,0,FALSE,FALSE,FALSE,,
226,290000,2520,290000,288536.6,2141539.56,50.19960159,290000,283866.8872,37615073.14,7,5,2007,9950,1995,1995,721,3,1,TRUE,FALSE,FALSE,,
227,106000,987,106000,124306.31,335120985.8,31.41655614,106000,120138.8366,199906700.5,6,6,2008,1869,1970,1970,280,1,0,FALSE,FALSE,FALSE,,
228,125000,912,125000,116271.56,76185664.83,30.19933774,125000,109528.5872,239364613.4,5,5,2010,8521,1967,1967,336,1,1,FALSE,FALSE,FALSE,,
229,192500,1555,192500,185156.15,53932132.82,39.43348831,192500,190020.8309,6146279.585,7,5,2009,3182,2005,2006,430,2,1,FALSE,FALSE,FALSE,,
230,148000,1194,148000,146482.22,2303656.128,34.55430509,148000,147489.9666,260134.093,6,6,2010,8760,1959,1959,312,1,0,FALSE,FALSE,FALSE,,
231,403000,2794,403000,317890.22,7243674652,52.85830115,403000,307042.2394,9207891814,8,5,2009,15138,1995,1996,810,3,1,TRUE,FALSE,FALSE,,
232,94500,987,94500,124306.31,888416115.8,31.41655614,94500,120138.8366,657349942.4,6,5,2006,1680,1972,1972,288,1,1,FALSE,FALSE,FALSE,,
233,128200,894,128200,114343.22,192010352,29.89983278,128200,106917.8623,452929383.5,5,6,2010,10650,1976,1976,308,1,0,FALSE,FALSE,FALSE,,
234,216500,1960,216500,228543.8,145053118.4,44.27188724,216500,232196.1867,246370277.4,6,5,2010,7851,2002,2002,440,2,2,FALSE,FALSE,FALSE,,
235,89500,987,89500,124306.31,1211479216,31.41655614,89500,120138.8366,938738308.4,6,3,2008,1680,1971,1971,264,1,0,FALSE,FALSE,FALSE,,
236,185500,1414,185500,170050.82,238677162.7,37.60319135,185500,174066.4984,130724959,7,5,2010,8773,2004,2004,494,2,0,FALSE,FALSE,FALSE,,
237,194500,1744,194500,205403.72,118891109.8,41.76122604,194500,210311.2551,249995788.1,7,7,2010,9453,1993,2003,457,2,0,FALSE,FALSE,FALSE,,
238,318000,1694,318000,200047.22,13912858310,41.15823125,318000,205055.0702,12756557168,8,5,2007,12030,2007,2007,818,3,0,TRUE,FALSE,FALSE,,
239,113000,1487,113000,177871.31,4208286861,38.56163897,113000,182421.0946,4819288371,6,4,2010,8741,1945,1950,220,1,1,TRUE,FALSE,FALSE,,
240,262500,1566,262500,186334.58,5801171204,39.57271787,262500,191234.4672,5078776169,8,5,2010,9000,2008,2008,750,2,0,TRUE,FALSE,FALSE,,
241,110500,866,110500,111343.58,711627.2164,29.42787794,110500,102803.9264,59229548.55,5,9,2007,3880,1945,1997,0,0,0,TRUE,TRUE,FALSE,,
242,79000,1440,79000,172836.2,8805232430,37.94733192,79000,177066.3029,9616999764,5,4,2006,5000,1900,1950,352,1,0,FALSE,FALSE,FALSE,,
243,120000,1217,120000,148946.21,837883073.4,34.88552709,120000,150377.1625,922772001.2,6,6,2009,10762,1980,1980,288,1,1,FALSE,FALSE,FALSE,,
244,205000,2110,205000,244613.3,1569213537,45.93473631,205000,246690.9095,1738131933,7,5,2010,8880,1994,2002,463,2,2,FALSE,FALSE,FALSE,,
245,241500,1872,241500,219116.36,501027339.6,43.26661531,241500,223433.4323,326400868.6,7,5,2006,10400,1988,1988,604,2,1,FALSE,FALSE,FALSE,,
246,137000,1928,137000,225115.64,7764366013,43.9089968,137000,229032.9433,8470062654,6,8,2006,9142,1910,1950,440,1,0,FALSE,FALSE,FALSE,,
247,140000,1375,140000,165872.75,669399192.6,37.08099244,140000,169514.5949,871111309.8,6,5,2006,11310,1954,1954,451,2,1,FALSE,FALSE,FALSE,,
248,180000,1668,180000,197261.84,297971120.2,40.84115571,180000,202291.1861,496896978.7,7,5,2007,11317,2003,2003,500,2,0,FALSE,FALSE,FALSE,,
249,277000,2144,277000,248255.72,826233632.7,46.30334761,277000,249904.0205,734192107.4,6,7,2007,159000,1958,2006,389,2,2,FALSE,FALSE,FALSE,,
250,76500,1306,76500,158480.78,6720848289,36.138622,76500,161300.1402,7191063785,3,2,2010,5350,1940,1966,0,0,0,TRUE,TRUE,FALSE,,
251,235000,1625,235000,192655.25,1793077853,40.31128874,235000,197672.4417,1393346609,8,5,2007,4750,2006,2007,538,2,1,FALSE,FALSE,FALSE,,
252,173000,1640,173000,194262.2,452081148.8,40.49691346,173000,199290.4953,691190141.6,6,5,2008,8366,2004,2004,520,2,0,FALSE,FALSE,FALSE,,
253,158000,1302,158000,158052.26,2731.1076,36.08323711,158000,160817.3612,7937524.13,6,7,2007,9350,1964,1991,309,1,0,FALSE,FALSE,FALSE,,
254,145000,1314,145000,159337.82,205573082.4,36.24913792,145000,162263.4854,298027929.1,5,6,2010,8400,1957,1957,294,1,0,FALSE,FALSE,FALSE,,
255,230000,2291,230000,264003.83,1156260455,47.86439178,230000,263511.3302,1123009253,7,5,2006,8738,1999,1999,429,2,1,FALSE,FALSE,FALSE,,
256,207500,1728,207500,203689.64,14518843.33,41.56921938,207500,208637.5715,1294068.931,6,5,2008,8791,2003,2003,673,2,0,FALSE,FALSE,FALSE,,
257,220000,1604,220000,190405.52,875833246.5,40.04996879,220000,195394.5679,605427286.9,7,5,2009,8814,2006,2006,660,2,1,FALSE,FALSE,FALSE,,
258,231500,1792,231500,210545.96,439071792.3,42.33202098,231500,215286.7605,262869136.6,7,5,2008,12435,2001,2001,564,2,1,FALSE,FALSE,FALSE,,
259,97000,882,97000,113057.66,257848444.7,29.69848481,97000,105162.7524,66630526.59,5,5,2008,12702,1956,1956,308,1,0,FALSE,FALSE,FALSE,,
260,176000,1382,176000,166622.66,87934505.48,37.17526059,176000,170336.3115,32077367.21,6,5,2009,19296,1962,1962,884,2,1,TRUE,FALSE,FALSE,,
261,276000,2574,276000,294321.62,335681759.4,50.73460358,276000,288530.3925,157010735,8,5,2007,9588,2007,2007,868,3,1,TRUE,FALSE,FALSE,,
262,151000,1212,151000,148410.56,6705199.514,34.81379037,151000,149751.8479,1557883.649,6,7,2006,8471,1977,1995,492,2,1,FALSE,FALSE,FALSE,,
263,130000,1316,130000,159552.08,873325432.3,36.27671429,130000,162503.8632,1056501120,5,7,2010,5500,1929,2001,484,2,0,FALSE,FALSE,FALSE,,
264,73000,764,73000,100416.32,751654602.3,27.64054992,73000,87224.14556,202326317,5,5,2008,5232,1925,2004,504,2,0,FALSE,FALSE,FALSE,,
265,175500,1422,175500,170907.86,21087749.78,37.70941527,175500,174992.431,257626.2645,6,6,2008,12090,1981,1981,576,2,1,FALSE,FALSE,FALSE,,
266,185000,1511,185000,180442.43,20771444.3,38.87158345,185000,185122.8186,15084.41514,6,5,2006,11207,1997,1997,413,2,1,FALSE,FALSE,FALSE,,
267,179500,2192,179500,253397.96,5460908492,46.81879964,179500,254397.1127,5609577495,5,8,2008,8400,1939,1997,240,1,1,TRUE,FALSE,FALSE,,
268,120500,778,120500,101916.14,345359852.5,27.89265136,120500,89421.66339,965863006.3,5,6,2008,6900,1940,1955,924,1,1,TRUE,TRUE,FALSE,,
269,148000,1113,148000,137804.69,103944346,33.36165464,148000,137093.8711,118943647.1,6,7,2007,7917,1976,1976,504,1,1,FALSE,FALSE,FALSE,,
270,266000,1939,266000,226294.07,1576560877,44.03407771,266000,230123.2486,1287141291,8,5,2006,10728,2006,2006,1053,3,1,TRUE,TRUE,FALSE,,
271,241500,1363,241500,164587.19,5915580342,36.91882988,241500,168101.0563,5387404932,7,7,2008,39104,1954,2005,439,2,2,FALSE,FALSE,FALSE,,
272,290000,2270,290000,261754.1,797830866.8,47.644517,290000,261594.7258,806859604,8,7,2010,11764,1999,2007,671,3,1,FALSE,FALSE,FALSE,,
273,139000,1632,139000,193405.16,2959921435,40.39801975,139000,198428.4586,3531741690,6,6,2009,9600,1958,1988,338,1,1,FALSE,FALSE,FALSE,,
274,124500,816,124500,105987.08,342728206.9,28.56571371,124500,95288.6133,853305112.7,5,7,2007,8314,1982,1982,264,1,0,FALSE,FALSE,FALSE,,
275,205000,1548,205000,184406.24,424102950.9,39.34463115,205000,189246.2808,248179669.5,7,7,2009,7264,1925,2007,672,2,0,FALSE,FALSE,FALSE,,
276,201000,1560,201000,185691.8,234340987.2,39.49683532,201000,190573.0141,108722035.3,7,5,2010,9196,2003,2003,573,2,0,FALSE,FALSE,FALSE,,
277,141000,864,141000,111129.32,892257523.7,29.39387691,141000,102507.5463,1481668993,4,5,2010,19138,1951,1951,400,2,0,FALSE,FALSE,FALSE,,
278,415298,2121,415298,245791.73,28732375569,46.05431576,415298,247733.2596,28077942224,9,5,2007,14450,2006,2007,732,3,1,TRUE,FALSE,FALSE,,
279,192000,2022,192000,235185.86,1865018504,44.96665431,192000,238252.3323,2139278244,7,5,2008,10005,1977,1977,505,2,1,FALSE,FALSE,FALSE,,
280,228500,1982,228500,230900.66,5763168.436,44.51965858,228500,234355.9599,34292266.38,7,6,2007,11287,1989,1989,575,2,1,FALSE,FALSE,FALSE,,
281,185000,1262,185000,153767.06,975496541,35.52463934,185000,155948.1762,844008467.9,6,5,2006,7200,2006,2006,572,2,0,FALSE,FALSE,FALSE,,
282,207500,1314,207500,159337.82,2319595582,36.24913792,207500,162263.4854,2046342251,7,5,2009,5063,2007,2008,626,2,1,FALSE,FALSE,FALSE,,
283,244600,1468,244600,175835.84,4728509701,38.31448812,244600,180266.7301,4138769622,8,5,2009,9612,2008,2009,898,3,1,TRUE,FALSE,FALSE,,
284,179200,1575,179200,187298.75,65589751.56,39.68626967,179200,192224.2754,169631750.3,6,5,2007,8012,1992,1992,529,2,0,FALSE,FALSE,FALSE,,
285,164700,1250,164700,152481.5,149291742.3,35.35533906,164700,154472.4195,104603402.6,7,5,2007,4251,2006,2007,528,2,0,FALSE,FALSE,FALSE,,
286,159000,1734,159000,204332.42,2055028303,41.64132563,159000,209266.1072,2526681536,6,7,2006,9786,1962,1981,440,2,1,FALSE,FALSE,FALSE,,
287,88000,858,88000,110486.54,505644481.2,29.29163703,88000,101616.3417,185404760.7,4,4,2006,8125,1971,1971,0,0,0,TRUE,TRUE,FALSE,,
288,122000,900,122000,114986,49196196,30,122000,107791,201895681,5,5,2010,9819,1967,1967,280,1,0,FALSE,FALSE,FALSE,,
289,153575,1396,153575,168122.48,211629174.4,37.36308338,153575,171973.5252,338505731.2,6,7,2007,8730,1915,2003,384,1,0,FALSE,FALSE,FALSE,,
290,233230,1919,233230,224151.47,82419706.96,43.80639223,233230,228138.5598,25922763.62,8,5,2006,15611,2006,2006,685,2,1,FALSE,FALSE,FALSE,,
291,135900,1716,135900,202404.08,4422792657,41.42463035,135900,207377.2179,5108992675,5,6,2008,5687,1912,2000,0,0,0,TRUE,TRUE,FALSE,,
292,131000,1716,131000,202404.08,5098542641,41.42463035,131000,207377.2179,5833479410,5,4,2009,11409,1949,2008,281,1,1,FALSE,FALSE,FALSE,,
293,235000,2263,235000,261004.19,676217897.6,47.57099957,235000,260953.889,673604356.5,7,7,2006,16659,1977,1994,539,2,1,FALSE,FALSE,FALSE,,
294,167000,1644,167000,194690.72,766775974.1,40.54626987,167000,199720.7252,1070645855,6,5,2009,9600,1953,1953,418,2,2,FALSE,FALSE,FALSE,,
295,142500,1003,142500,126020.39,271577545.8,31.67017524,142500,122349.5836,406039282.3,6,6,2006,7937,1984,1984,588,2,0,FALSE,FALSE,FALSE,,
296,152000,1558,152000,185477.54,1120745684,39.47150871,152000,190352.2471,1470894861,5,5,2007,13710,1950,1950,282,1,0,FALSE,FALSE,FALSE,,
297,239000,1950,239000,227472.5,132883256.3,44.15880433,239000,231210.4656,60676846.2,7,5,2007,7399,1997,1998,576,2,1,FALSE,FALSE,FALSE,,
298,175000,1743,175000,205296.59,917883365.6,41.74925149,175000,210206.8754,1239524075,6,6,2007,11700,1968,1968,539,2,1,FALSE,FALSE,FALSE,,
299,158500,1152,158500,141982.76,272819217.2,33.9411255,158500,142145.0027,267485935.6,6,8,2009,14000,1950,2004,300,1,1,FALSE,FALSE,FALSE,,
300,157000,1336,157000,161694.68,22040020.3,36.55133376,157000,164897.6662,62373130.82,5,5,2006,15750,1953,1953,375,1,2,FALSE,FALSE,FALSE,,
301,267000,2452,267000,281251.76,203112663.1,49.51767361,267000,277922.6573,119304443.5,8,5,2007,16226,1998,1999,683,2,1,FALSE,FALSE,FALSE,,
302,205000,1541,205000,183656.33,455552249.1,39.25557285,205000,188469.9774,273241645.7,7,5,2006,13704,2001,2002,843,3,1,TRUE,FALSE,FALSE,,
303,149900,894,149900,114343.22,1264284604,29.89983278,149900,106917.8623,1847464158,5,7,2006,9800,1972,1972,552,2,0,FALSE,FALSE,FALSE,,
304,295000,3493,295000,392774.09,9559772675,59.10160742,295000,361463.8916,4417448885,7,9,2008,18386,1880,2002,870,3,1,TRUE,FALSE,FALSE,,
305,305900,2000,305900,232829,5339371041,44.72135955,305900,236114.1469,4870065289,8,5,2007,10386,2004,2005,888,3,0,TRUE,FALSE,FALSE,,
306,225000,2243,225000,258861.59,1146607277,47.36032094,225000,259117.4456,1164000095,7,5,2007,13474,1990,1991,746,3,1,TRUE,FALSE,FALSE,,
307,89500,1406,89500,169193.78,6351098571,37.49666652,89500,173137.9427,6995305461,6,7,2008,7920,1920,1950,0,0,0,TRUE,TRUE,FALSE,,
308,82500,861,82500,110807.93,801338900.9,29.3428015,82500,102062.3321,382684838.6,4,5,2009,12342,1940,1950,539,2,0,FALSE,FALSE,FALSE,,
309,360000,1944,360000,226829.72,17734323475,44.09081537,360000,230617.8194,16739748652,9,5,2006,12378,2003,2004,708,3,3,TRUE,FALSE,FALSE,,
310,165600,1501,165600,179371.13,189644021.5,38.74274126,165600,183999.727,338549952.8,6,5,2006,7685,1993,1994,420,2,1,FALSE,FALSE,FALSE,,
311,132000,972,132000,122699.36,86501904.41,31.17691454,132000,118049.9286,194604491.2,6,6,2009,8000,1948,2002,240,1,1,TRUE,FALSE,FALSE,,
312,119900,1118,119900,138340.34,340046139.3,33.43650699,119900,137746.3442,318492000.3,5,7,2006,7800,1939,1950,410,2,1,FALSE,FALSE,FALSE,,
313,375000,2036,375000,236685.68,19130851117,45.12205669,375000,239606.9438,18331279678,7,5,2009,215245,1965,1965,513,2,2,FALSE,FALSE,FALSE,,
314,178000,1641,178000,194369.33,267954964.6,40.5092582,178000,199398.1019,457878764.4,7,7,2006,9600,1925,1990,546,2,1,FALSE,FALSE,FALSE,,
315,188500,1432,188500,171979.16,272938154.3,37.84177586,188500,176146.1918,152616577.3,7,5,2009,7795,2004,2005,432,2,1,FALSE,FALSE,FALSE,,
316,260000,2353,260000,270645.89,113334973.9,48.50773134,260000,269119.1926,83159673.07,7,7,2009,13005,1980,1980,484,2,1,FALSE,FALSE,FALSE,,
317,270000,1959,270000,228436.67,1727510401,44.26059195,270000,232097.7279,1436582228,8,5,2007,9000,2006,2006,1025,3,1,TRUE,TRUE,FALSE,,
318,260000,2646,260000,302034.98,1766939544,51.4392846,260000,294672.956,1202213877,7,5,2009,9900,1993,1993,656,3,1,FALSE,FALSE,FALSE,,
319,187500,1472,187500,176264.36,126239606.2,38.36665219,187500,180721.4338,45948960.01,7,5,2009,14115,1980,1980,588,2,2,FALSE,FALSE,FALSE,,
320,342643,2596,342643,296678.48,2112737099,50.95095681,342643,290416.3003,2727628158,9,5,2006,16259,2006,2006,840,3,0,TRUE,FALSE,FALSE,,
321,354000,2468,354000,282965.84,5045851887,49.67896939,354000,279328.6404,5575811943,8,5,2007,12099,2004,2004,872,3,1,TRUE,FALSE,FALSE,,
322,301000,2730,301000,311033.9,100679149.2,52.24940191,301000,301734.5866,539617.4333,7,5,2007,10380,1986,1987,576,2,1,FALSE,FALSE,FALSE,,
323,126175,1163,126175,143161.19,288530650.7,34.10278581,126175,143554.1633,302035318.7,3,8,2006,5820,1955,2005,220,1,0,TRUE,FALSE,FALSE,,
